Application No,Appeal No,Interference No,Publication No,Publication Date,Patent No,Issue Date,Decision Date,Inventor,Case No
10501713,2011007022,NONE,20050070193A1,20050331,NONE,-1,20120529,Ex Parte Hennige et al,NONE
10534418,2010001209,NONE,20060014492A1,20060119,NONE,-1,20120529,Ex Parte Del Prado Pavon et al,NONE
10163359,2009015202,NONE,20030228013A1,20031211,NONE,-1,20120529,Ex Parte Etter,NONE
10194805,2011012070,NONE,20040009180A1,20040115,NONE,-1,20120529,Ex Parte Donovan,NONE
10177953,2010002951,NONE,20030037302A1,20030220,NONE,-1,20120529,Ex Parte Dzienis,NONE
10352737,2010000003,NONE,20040146001A1,20040729,,-1,20120529,Ex Parte Koll et al,NONE
10352737,2010000003,NONE,20040146001A1,20040729,NONE,-1,20120529,Ex Parte Koll et al,NONE
10576387,2010005872,NONE,20070117037A1,20070524,NONE,-1,20120526,Ex Parte Spector et al,NONE
90009182,2012002362,NONE,NONE,-1,NONE,-1,20120525,"Ex Parte 6,843,372 et al",NONE
09729984,2011002721,NONE,20010037250A1,20011101,NONE,-1,20120525,Ex Parte Lefkowitz,NONE
11737389,2010012083,NONE,20080025920A1,20080131,NONE,-1,20120525,Ex Parte Simes et al,NONE
11796999,2010003409,NONE,20070285925A1,20071213,NONE,-1,20120525,Ex Parte Hough,NONE
11938625,2011002257,NONE,20090124975A1,20090514,NONE,-1,20120525,Ex Parte Oliver et al,NONE
11908473,2011003302,NONE,20090099655A1,20090416,NONE,-1,20120525,Ex Parte Kircheisen,NONE
11702519,2011004523,NONE,20070184352A1,20070809,NONE,-1,20120525,Ex Parte Donoue et al,NONE
11688104,2011002159,NONE,20090018007A1,20090115,NONE,-1,20120525,Ex Parte Siebers et al,NONE
11453571,2011008798,NONE,20070289258A1,20071220,NONE,-1,20120525,Ex Parte Jung et al,NONE
11468436,2011002885,NONE,20070150421A1,20070628,NONE,-1,20120525,Ex Parte Chatte,NONE
11482103,2010012475,NONE,20080008829A1,20080110,NONE,-1,20120525,Ex Parte Blacker et al,NONE
11266512,2009011867,NONE,20070101287A1,20070503,NONE,-1,20120525,Ex Parte Pagan,NONE
11341299,2010009598,NONE,20070178578A1,20070802,NONE,-1,20120525,Ex Parte Chalmer et al,NONE
11159501,2011007267,NONE,20060292374A1,20061228,NONE,-1,20120525,Ex Parte Chasser et al,NONE
11222232,2010009572,NONE,20060057358A1,20060316,NONE,-1,20120525,Ex Parte Miyake,NONE
11215918,2010000930,NONE,20070045825A1,20070301,NONE,-1,20120525,Ex Parte Chan et al,NONE
11259222,2010003132,NONE,20070094448A1,20070426,NONE,-1,20120525,Ex Parte Reasoner et al,NONE
11077885,2009013766,NONE,20050165898A1,20050728,NONE,-1,20120525,Ex Parte Morita et al,NONE
11074103,2011001309,NONE,20060196797A1,20060907,NONE,-1,20120525,Ex Parte Motsch et al,NONE
11107433,2009011964,NONE,20060236256A1,20061019,NONE,-1,20120525,Ex Parte Helie et al,NONE
11105329,2010012272,NONE,20060235377A1,20061019,NONE,-1,20120525,Ex Parte Earley et al,NONE
11103175,2009010620,NONE,20060227001A1,20061012,NONE,-1,20120525,Ex Parte Petricoin et al,NONE
11156352,2010003897,NONE,20060284376A1,20061221,NONE,-1,20120525,Ex Parte Snow,NONE
11151424,2010000905,NONE,20060015506A1,20060119,NONE,-1,20120525,Ex Parte Aalto et al,NONE
10929321,2010002061,NONE,20050132150A1,20050616,NONE,-1,20120525,Ex Parte Jewell et al,NONE
10958191,2011002263,NONE,20050113887A1,20050526,NONE,-1,20120525,Ex Parte Bauhahn et al,NONE
10866305,2009013270,NONE,20050109030A1,20050526,NONE,-1,20120525,Ex Parte Manolis et al,NONE
10719540,2011007064,NONE,20040102434A1,20040527,NONE,-1,20120525,Ex Parte Hale et al,NONE
10730435,2010003026,NONE,20050125524A1,20050609,NONE,-1,20120525,Ex Parte Chandrasekhar et al,NONE
10737123,2010000577,NONE,20050131873A1,20050616,NONE,-1,20120525,Ex Parte Fan et al,NONE
10773160,2011001029,NONE,20040158225A1,20040812,NONE,-1,20120525,Ex Parte Coates,NONE
10804581,2010002131,NONE,20050210526A1,20050922,NONE,-1,20120525,Ex Parte Levy et al,NONE
10559588,2010012245,NONE,20060122081A1,20060608,NONE,-1,20120525,Ex Parte Mistry,NONE
10568248,2011002488,NONE,20070166660A1,20070719,NONE,-1,20120525,Ex Parte Peuker et al,NONE
10628142,2010001821,NONE,20040021310A1,20040205,NONE,-1,20120525,Ex Parte Haase,NONE
10445154,2009011942,NONE,20040250086A1,20041209,NONE,-1,20120525,Ex Parte Maucher,NONE
10528018,2010002870,NONE,20050202816A1,20050915,NONE,-1,20120525,Ex Parte Warsta et al,NONE
10538953,2010012242,NONE,20060147625A1,20060706,NONE,-1,20120525,Ex Parte Seidel,NONE
90009182,2012002362,NONE,NONE,-1,NONE,-1,20120525,"Ex Parte 6,843,372 et al",NONE
12620869,2012008054,NONE,20100130362A1,20100527,NONE,-1,20120524,Ex Parte Satchivi et al,NONE
09991089,2010001499,NONE,20030092437A1,20030515,NONE,-1,20120524,Ex Parte Nowlin et al,NONE
11787041,2010002776,NONE,20070251192A1,20071101,NONE,-1,20120524,Ex Parte Fairweather et al,NONE
12163578,2010012400,NONE,20090012214A1,20090108,NONE,-1,20120524,Ex Parte Butler et al,NONE
12216381,2012004183,NONE,NONE,-1,NONE,-1,20120524,Ex Parte Hayashi,NONE
11547462,2011002231,NONE,20070203273A1,20070830,NONE,-1,20120524,Ex Parte Van Riel et al,NONE
11592589,2010012019,NONE,20080124596A1,20080529,NONE,-1,20120524,Ex Parte Kolodziej et al,NONE
11592603,2010000441,NONE,20070144310A1,20070628,NONE,-1,20120524,Ex Parte Pozgay et al,NONE
11607407,2011002531,NONE,20070106196A1,20070510,NONE,-1,20120524,Ex Parte Utterberg,NONE
11653654,2011001636,NONE,20070117878A1,20070524,NONE,-1,20120524,Ex Parte He et al,NONE
11401198,2010004155,NONE,20060275916A1,20061207,NONE,-1,20120524,Ex Parte Chandler,NONE
11446005,2010007273,NONE,20080004145A1,20080103,NONE,-1,20120524,Ex Parte Duke et al,NONE
11254757,2011010223,NONE,20070102978A1,20070510,NONE,-1,20120524,Ex Parte Fetisoff,NONE
11268786,2011002655,NONE,20060253198A1,20061109,NONE,-1,20120524,Ex Parte Myint et al,NONE
11328537,2009014183,NONE,20070158370A1,20070712,NONE,-1,20120524,Ex Parte Longo,NONE
11343382,2011002052,NONE,20060184230A1,20060817,NONE,-1,20120524,Ex Parte Solem et al,NONE
11379611,2010002835,NONE,20060235957A1,20061019,NONE,-1,20120524,Ex Parte Faucher et al,NONE
11204038,2010007324,NONE,20060060725A1,20060323,NONE,-1,20120524,Ex Parte Kobayashi et al,NONE
11247436,2010007485,NONE,20060129132A1,20060615,NONE,-1,20120524,Ex Parte Peterson et al,NONE
11072065,2009014924,NONE,20060170688A1,20060803,NONE,-1,20120524,Ex Parte Ugail,NONE
11087631,2011002648,NONE,20050211173A1,20050929,NONE,-1,20120524,Ex Parte Fransen et al,NONE
11159914,2011002513,NONE,20060293982A1,20061228,NONE,-1,20120524,Ex Parte Hicks et al,NONE
10925416,2010010173,NONE,20050262015A1,20051124,NONE,-1,20120524,Ex Parte Kownacki et al,NONE
10979309,2009012910,NONE,20060095232A1,20060504,NONE,-1,20120524,Ex Parte Purdy,NONE
10998399,2010002547,NONE,20060117029A1,20060601,NONE,-1,20120524,Ex Parte Yingst,NONE
10817531,2009011181,NONE,20050224935A1,20051013,NONE,-1,20120524,Ex Parte Schaepkens et al,NONE
10837787,2011006561,NONE,20040262210A1,20041230,NONE,-1,20120524,Ex Parte Westervelt et al,NONE
10843304,2011002502,NONE,20060167727A1,20060727,NONE,-1,20120524,Ex Parte Thoren,NONE
10920915,2010001479,NONE,20060053143A1,20060309,NONE,-1,20120524,Ex Parte Liu et al,NONE
10704860,2011001709,NONE,20040207239A1,20041021,NONE,-1,20120524,Ex Parte King,NONE
10750451,2011012949,NONE,20050228797A1,20051013,NONE,-1,20120524,Ex Parte Koningstein et al,NONE
10783131,2009013302,NONE,20040230358A1,20041118,NONE,-1,20120524,Ex Parte Stam et al,NONE
10613717,2009014668,NONE,20050000338A1,20050106,NONE,-1,20120524,Ex Parte Wascow,NONE
10622207,2010004161,NONE,20040019378A1,20040129,NONE,-1,20120524,Ex Parte Hlavka et al,NONE
10661361,2011002850,NONE,20050060025A1,20050317,NONE,-1,20120524,Ex Parte Mackiewicz et al,NONE
10672851,2010006553,NONE,20040133354A1,20040708,NONE,-1,20120524,Ex Parte Low et al,NONE
10669247,2009009292,NONE,20050063008A1,20050324,NONE,-1,20120524,Ex Parte Lea et al,NONE
10681634,2010004618,NONE,20050080326A1,20050414,NONE,-1,20120524,Ex Parte Mathew,NONE
10698671,2010002260,NONE,20040236857A1,20041125,NONE,-1,20120524,Ex Parte Roy et al,NONE
10479066,2010007854,NONE,20050021151A1,20050127,NONE,-1,20120524,Ex Parte Landis,NONE
10495550,2010011348,NONE,20050029288A1,20050210,NONE,-1,20120524,Ex Parte Heldt et al,NONE
10490480,2010010681,NONE,20040238121A1,20041202,NONE,-1,20120524,Ex Parte Masumura et al,NONE
10480966,2010007964,NONE,20040206669A1,20041021,NONE,-1,20120524,Ex Parte De Rezende Pinho et al,NONE
10512694,2010002811,NONE,20050193263A1,20050901,NONE,-1,20120524,Ex Parte Watt,NONE
10547589,2010002799,NONE,20060187533A1,20060824,NONE,-1,20120524,Ex Parte Nielsen et al,NONE
10315583,2009013994,NONE,20040111441A1,20040610,NONE,-1,20120524,Ex Parte Saito et al,NONE
10346898,2010002653,NONE,20030109839A1,20030612,NONE,-1,20120524,Ex Parte Costea et al,NONE
95000383,2011006144,NONE,NONE,-1,NONE,-1,20120524,Ex Parte 6719434 et al,NONE
12818186,2012003291,NONE,20100251712A1,20101007,NONE,-1,20120523,Ex Parte Nakhamkin,NONE
10127119,2010006594,NONE,20030200542A1,20031023,NONE,-1,20120523,Ex Parte Shaughnessy et al,NONE
11434386,2010007941,NONE,20070264556A1,20071115,NONE,-1,20120523,Ex Parte Andreas-Schott et al,NONE
11512801,2011000504,NONE,20060293632A1,20061228,NONE,-1,20120523,Ex Parte Long et al,NONE
11282895,2010003907,NONE,20070118085A1,20070524,NONE,-1,20120523,Ex Parte Farage,NONE
11171305,2011001218,NONE,20050246033A1,20051103,NONE,-1,20120523,Ex Parte Link,NONE
11186245,2009014325,NONE,20060122667A1,20060608,NONE,-1,20120523,Ex Parte Chavan et al,NONE
11204453,2010007559,NONE,20060118131A1,20060608,NONE,-1,20120523,Ex Parte Evazynajad et al,NONE
11235102,2009010629,NONE,20060124722A1,20060615,NONE,-1,20120523,Ex Parte Williams et al,NONE
11247733,2009012033,NONE,20060084219A1,20060420,NONE,-1,20120523,Ex Parte Lusky et al,NONE
11245703,2010012330,NONE,20060129153A1,20060615,NONE,-1,20120523,Ex Parte Klaue et al,NONE
10936857,2011002207,NONE,20050096692A1,20050505,NONE,-1,20120523,Ex Parte Linder et al,NONE
10956869,2010008932,NONE,20050067785A1,20050331,NONE,-1,20120523,Ex Parte Moore,NONE
10976969,2009014479,NONE,20060091119A1,20060504,NONE,-1,20120523,Ex Parte Zajchowski et al,NONE
10991087,2010011860,NONE,20060105354A1,20060518,NONE,-1,20120523,Ex Parte Remacle et al,NONE
11027613,2011001727,NONE,20050113865A1,20050526,NONE,-1,20120523,Ex Parte Daniel et al,NONE
10819531,2011003112,NONE,20050227096A1,20051013,NONE,-1,20120523,Ex Parte Harding et al,NONE
10862115,2010002137,NONE,20050273790A1,20051208,NONE,-1,20120523,Ex Parte Kearney et al,NONE
10854212,2010002134,NONE,20040240841A1,20041202,NONE,-1,20120523,Ex Parte Takagi et al,NONE
10712711,2010002868,NONE,20040153302A1,20040805,NONE,-1,20120523,Ex Parte Mukund et al,NONE
10769493,2011004399,NONE,20040193126A1,20040930,NONE,-1,20120523,Ex Parte Roe et al,NONE
10811309,2011003374,NONE,20050210921A1,20050929,NONE,-1,20120523,Ex Parte Richardson et al,NONE
10503281,2010000913,NONE,20050165465A1,20050728,NONE,-1,20120523,Ex Parte Pianca et al,NONE
10418533,2009011809,NONE,20040215722A1,20041028,NONE,-1,20120523,Ex Parte Mukherjee,NONE
09986026,2010002229,NONE,20020143651A1,20021003,NONE,-1,20120523,Ex Parte Kishi,NONE
11952527,2010002401,NONE,20090146224A1,20090611,NONE,-1,20120523,Ex Parte Heying et al,NONE
95001061,2011010724,NONE,NONE,-1,NONE,-1,20120522,Ex Parte 6446045 et al,NONE
10027580,2010001500,NONE,20030120493A1,20030626,NONE,-1,20120522,Ex Parte Gupta,NONE
11797712,2010005745,NONE,20080115418A1,20080522,NONE,-1,20120522,Ex Parte Duffy,NONE
11873267,2010007312,NONE,20080092705A1,20080424,NONE,-1,20120522,Ex Parte Imkamp et al,NONE
11962480,2011006971,NONE,20090162775A1,20090625,NONE,-1,20120522,Ex Parte Nair,NONE
11962520,2011006580,NONE,20090162779A1,20090625,NONE,-1,20120522,Ex Parte Nair et al,NONE
11404527,2010005068,NONE,20070240296A1,20071018,NONE,-1,20120522,Ex Parte Kliskey,NONE
11412464,2011001536,NONE,20070255261A1,20071101,NONE,-1,20120522,Ex Parte Haase,NONE
11470371,2010001861,NONE,20080055604A1,20080306,NONE,-1,20120522,Ex Parte Sapan et al,NONE
11470915,2010011823,NONE,20070003698A1,20070104,NONE,-1,20120522,Ex Parte CHEN et al,NONE
11470922,2010011791,NONE,20070026147A1,20070201,NONE,-1,20120522,Ex Parte CHEN et al,NONE
11493006,2010003157,NONE,20070156655A1,20070705,NONE,-1,20120522,Ex Parte Butler et al,NONE
11276376,2011000797,NONE,20070203773A1,20070830,NONE,-1,20120522,Ex Parte Milne,NONE
11283263,2010005396,NONE,20060108737A1,20060525,NONE,-1,20120522,Ex Parte Strum,NONE
11294786,2010003899,NONE,20070129871A1,20070607,NONE,-1,20120522,Ex Parte Post et al,NONE
11185170,2011002841,NONE,20070021966A1,20070125,NONE,-1,20120522,Ex Parte Ellefson et al,NONE
11210991,2010000927,NONE,20070055668A1,20070308,NONE,-1,20120522,Ex Parte Main,NONE
11212357,2010009246,NONE,20050287338A1,20051229,NONE,-1,20120522,Ex Parte Lubker,NONE
11255846,2011002843,NONE,20070298379A1,20071227,NONE,-1,20120522,Ex Parte D,NONE
11252478,2009015153,NONE,20060032414A1,20060216,NONE,-1,20120522,Ex Parte Apps,NONE
11052046,2010005683,NONE,20050176486A1,20050811,NONE,-1,20120522,Ex Parte Nishimura et al,NONE
11148735,2009014672,NONE,20060278394A1,20061214,NONE,-1,20120522,Ex Parte Stover,NONE
11141545,2010004199,NONE,20060267271A1,20061130,NONE,-1,20120522,Ex Parte Mandel et al,NONE
10911849,2009012987,NONE,20060031189A1,20060209,NONE,-1,20120522,Ex Parte Muras et al,NONE
10958852,2010004663,NONE,20050081888A1,20050421,NONE,-1,20120522,Ex Parte Pung et al,NONE
11002415,2010003244,NONE,20050091878A1,20050505,NONE,-1,20120522,Ex Parte Yang et al,NONE
10831725,2011001838,NONE,20040232024A1,20041125,NONE,-1,20120522,Ex Parte Guerreschi et al,NONE
10839190,2010000641,NONE,20050027752A1,20050203,NONE,-1,20120522,Ex Parte Gelbard,NONE
10713493,2010007378,NONE,20050102835A1,20050519,NONE,-1,20120522,Ex Parte Trewiler et al,NONE
10777508,2009010951,NONE,20050196124A1,20050908,NONE,-1,20120522,Ex Parte Aldereguia et al,NONE
10778957,2010003490,NONE,20040162848A1,20040819,NONE,-1,20120522,Ex Parte Todd,NONE
10660659,2010004499,NONE,20050056657A1,20050317,,-1,20120522,Ex Parte Hochtritt et al,NONE
10660659,2010004499,NONE,20050056657A1,20050317,,-1,20120522,Ex Parte Hochtritt et al,NONE
10660659,2010004499,NONE,20050056657A1,20050317,NONE,-1,20120522,Ex Parte Hochtritt et al,NONE
10455651,2010003730,NONE,20040250039A1,20041209,NONE,-1,20120522,Ex Parte Hanks,NONE
10528044,2011003593,NONE,20060015136A1,20060119,NONE,-1,20120522,Ex Parte Besselink,NONE
10535792,2010002793,NONE,20060002767A1,20060105,NONE,-1,20120522,Ex Parte de Kerdanet,NONE
10550219,2011006951,NONE,20070017402A1,20070125,NONE,-1,20120522,Ex Parte Jordens et al,NONE
10545713,2011000477,NONE,20080132857A1,20080605,NONE,-1,20120522,Ex Parte Szypka,NONE
10256818,2010004000,NONE,20030062242A1,20030403,NONE,-1,20120522,Ex Parte Hallowell et al,NONE
10249017,2010003999,NONE,20030168014A1,20030911,NONE,-1,20120522,Ex Parte AARTS et al,NONE
10274023,2010001309,NONE,20040078437A1,20040422,NONE,-1,20120522,Ex Parte Guillemin,NONE
09962931,2010011524,NONE,20020077855A1,20020620,NONE,-1,20120522,Ex Parte Rubenstein,NONE
09990766,2010003317,NONE,20020077826A1,20020620,NONE,-1,20120522,Ex Parte Hinde et al,NONE
11710370,2011001697,NONE,20080208192A1,20080828,NONE,-1,20120522,Ex Parte Kadykowski et al,NONE
12756814,2012004829,NONE,NONE,-1,NONE,-1,20120521,Ex Parte Hasemann,NONE
10120234,2010004374,NONE,20030195045A1,20031016,NONE,-1,20120521,Ex Parte Kaminkow et al,NONE
11876021,2011002220,NONE,20090105755A1,20090423,NONE,-1,20120521,Ex Parte CAPOTE,NONE
11547021,2011002824,NONE,20070256510A1,20071108,NONE,-1,20120521,Ex Parte Buchs et al,NONE
11576111,2011001717,NONE,20080045975A1,20080221,NONE,-1,20120521,Ex Parte Sanchez-Martinez,NONE
11588520,2010012018,NONE,20080035489A1,20080214,NONE,-1,20120521,Ex Parte Allardyce et al,NONE
11580602,2010007323,NONE,20070084899A1,20070419,NONE,-1,20120521,Ex Parte Taylor,NONE
11647278,2011003162,NONE,20070270767A1,20071122,NONE,-1,20120521,Ex Parte Khieu et al,NONE
11673896,2010005647,NONE,20070131414A1,20070614,NONE,-1,20120521,Ex Parte CALDERONI et al,NONE
11665015,2011006956,NONE,20090007966A1,20090108,NONE,-1,20120521,Ex Parte Isaka et al,NONE
11422603,2009011307,NONE,20070285235A1,20071213,NONE,-1,20120521,Ex Parte VENNELAKANTI et al,NONE
11454076,2010010495,NONE,20080172023A1,20080717,NONE,-1,20120521,Ex Parte Thompson et al,NONE
11261221,2009010224,NONE,20070083574A1,20070412,NONE,-1,20120521,Ex Parte Garin et al,NONE
11276841,2010009250,NONE,20070218543A1,20070920,NONE,-1,20120521,Ex Parte Flaherty et al,NONE
11315318,2010007934,NONE,20060097998A1,20060511,NONE,-1,20120521,Ex Parte Ditzik,NONE
11342484,2010003212,NONE,20060125003A1,20060615,NONE,-1,20120521,Ex Parte Blanchard,NONE
11174110,2009014285,NONE,20070006097A1,20070104,NONE,-1,20120521,Ex Parte Makela,NONE
11181108,2011003558,NONE,20060015032A1,20060119,NONE,-1,20120521,Ex Parte Gordon,NONE
11199929,2010009268,NONE,20070036975A1,20070215,NONE,-1,20120521,Ex Parte Miele et al,NONE
11227491,2010002587,NONE,20070235717A1,20071011,NONE,-1,20120521,Ex Parte Heo et al,NONE
11252253,2010006512,NONE,20060081100A1,20060420,NONE,-1,20120521,Ex Parte Fassbind,NONE
10940686,2010008055,NONE,20060057855A1,20060316,NONE,-1,20120521,Ex Parte Ramos et al,NONE
10941189,2011003193,NONE,20060058867A1,20060316,NONE,-1,20120521,Ex Parte Thistle et al,NONE
10937210,2011002570,NONE,20050065538A1,20050324,NONE,-1,20120521,Ex Parte Van Wyk,NONE
10869632,2009015155,NONE,20050012460A1,20050120,NONE,-1,20120521,Ex Parte Kim et al,NONE
10864204,2009013148,NONE,20050273507A1,20051208,NONE,-1,20120521,Ex Parte Yan et al,NONE
10876984,2010005370,NONE,20050288088A1,20051229,NONE,-1,20120521,Ex Parte Englman et al,NONE
10702259,2010002306,NONE,20050097073A1,20050505,NONE,-1,20120521,Ex Parte Mair et al,NONE
10724882,2010009043,NONE,20040157118A1,20040812,NONE,-1,20120521,Ex Parte Uetani et al,NONE
10807932,2010009567,NONE,20050212531A1,20050929,NONE,-1,20120521,Ex Parte Wei,NONE
10807975,2009011205,NONE,20040258063A1,20041223,NONE,-1,20120521,Ex Parte Raith et al,NONE
10558894,2009015077,NONE,20070022753A1,20070201,NONE,-1,20120521,Ex Parte Lengert,NONE
10569565,2011002746,NONE,20070007205A1,20070111,NONE,-1,20120521,Ex Parte Johnson et al,NONE
10621862,2009010590,NONE,20050013391A1,20050120,NONE,-1,20120521,Ex Parte Boer et al,NONE
10651305,2011012258,NONE,20050080019A1,20050414,NONE,-1,20120521,Ex Parte Wang,NONE
10635587,2010002398,NONE,20050033590A1,20050210,NONE,-1,20120521,Ex Parte kaminsky et al,NONE
10449258,2011000779,NONE,20040243507A1,20041202,NONE,-1,20120521,Ex Parte Deane et al,NONE
10518844,2010002813,NONE,20050228978A1,20051013,NONE,-1,20120521,Ex Parte Saliou et al,NONE
10514412,2010001819,NONE,20050231348A1,20051020,NONE,-1,20120521,Ex Parte Roth et al,NONE
10533014,2009015069,NONE,20060012377A1,20060119,NONE,-1,20120521,Ex Parte Bosselmann et al,NONE
10549670,2011002745,NONE,20060258016A1,20061116,NONE,-1,20120521,Ex Parte Moreton,NONE
10195603,2010000465,NONE,20030130562A1,20030710,NONE,-1,20120521,Ex Parte Barbato et al,NONE
10299008,2010011988,NONE,20030095994A1,20030522,NONE,-1,20120521,Ex Parte Geistlich et al,NONE
10328216,2009010932,NONE,20030128098A1,20030710,NONE,-1,20120521,Ex Parte Lavenuta,NONE
10404817,2010002008,NONE,20040193604A1,20040930,NONE,-1,20120521,Ex Parte Cuckson et al,NONE
09753537,2009010293,NONE,20020040369A1,20020404,NONE,-1,20120521,Ex Parte Multer et al,NONE
10100686,2011001074,NONE,20020133092A1,20020919,NONE,-1,20120521,Ex Parte Oslund et al,NONE
11841420,2010003007,NONE,20070285924A1,20071213,NONE,-1,20120521,Ex Parte Morris et al,NONE
11062304,2010003375,NONE,20050187571A1,20050825,NONE,-1,20120520,Ex Parte Maschke,NONE
12238716,2011008590,NONE,20090098042A1,20090416,NONE,-1,20120519,Ex Parte Gruber,NONE
12277106,2010012334,NONE,20090065024A1,20090312,NONE,-1,20120518,Ex Parte LeClaire et al,NONE
11729702,2011001708,NONE,20080243099A1,20081002,NONE,-1,20120518,Ex Parte Tippey et al,NONE
11781951,2011000144,NONE,20080016442A1,20080117,NONE,-1,20120518,Ex Parte Khoo,NONE
11796585,2011002253,NONE,20080269705A1,20081030,NONE,-1,20120518,Ex Parte Kainth et al,NONE
11557601,2010003126,NONE,20080109424A1,20080508,NONE,-1,20120518,Ex Parte Day et al,NONE
11600581,2010005518,NONE,20070155548A1,20070705,NONE,-1,20120518,Ex Parte Goldsmith et al,NONE
11611173,2011002127,NONE,20080145690A1,20080619,NONE,-1,20120518,Ex Parte Mukherji et al,NONE
11691089,2010002283,NONE,20070283670A1,20071213,NONE,-1,20120518,Ex Parte Harding et al,NONE
11411487,2010012350,NONE,20060264338A1,20061123,NONE,-1,20120518,Ex Parte Kawamura et al,NONE
11451993,2010012326,NONE,20070284779A1,20071213,NONE,-1,20120518,Ex Parte Wu et al,NONE
11465538,2010007537,NONE,20080000123A1,20080103,NONE,-1,20120518,Ex Parte Wilder,NONE
11327600,2011006892,NONE,20060115561A1,20060601,NONE,-1,20120518,Ex Parte Heywood et al,NONE
11216210,2011005329,NONE,20060059102A1,20060316,NONE,-1,20120518,Ex Parte Ebihara et al,NONE
11117631,2009014129,NONE,20050241102A1,20051103,NONE,-1,20120518,Ex Parte Castronovo,NONE
11129322,2010002960,NONE,20050205776A1,20050922,NONE,-1,20120518,Ex Parte Dana et al,NONE
11136195,2011000147,NONE,20060271116A1,20061130,NONE,-1,20120518,Ex Parte Stahmann et al,NONE
11155399,2010003892,NONE,20060285968A1,20061221,NONE,-1,20120518,Ex Parte Riahi et al,NONE
10913586,2010001191,NONE,20060030782A1,20060209,NONE,-1,20120518,Ex Parte Shennib,NONE
10924119,2011007823,NONE,20050027145A1,20050203,NONE,-1,20120518,Ex Parte Hofmann et al,NONE
10952512,2009012175,NONE,20060069663A1,20060330,NONE,-1,20120518,Ex Parte Adar et al,NONE
10824901,2010003676,NONE,20050231846A1,20051020,NONE,-1,20120518,Ex Parte Winarski et al,NONE
10853830,2010003777,NONE,20050259032A1,20051124,NONE,-1,20120518,Ex Parte Morris,NONE
10909343,2010012285,NONE,20050031950A1,20050210,NONE,-1,20120518,Ex Parte Maeda,NONE
10706546,2012004634,NONE,20050102303A1,20050512,NONE,-1,20120518,Ex Parte Russell et al,NONE
10565436,2010004494,NONE,20060151215A1,20060713,NONE,-1,20120518,Ex Parte Skogerbo,NONE
10599322,2010012542,NONE,20080228082A1,20080918,NONE,-1,20120518,Ex Parte Scheirer et al,NONE
10624098,2010007371,NONE,20040019505A1,20040129,NONE,-1,20120518,Ex Parte Bowman et al,NONE
10621060,2010002903,NONE,20040017776A1,20040129,NONE,-1,20120518,Ex Parte Haalen et al,NONE
10654765,2010004920,NONE,20050051255A1,20050310,NONE,-1,20120518,Ex Parte Nordman,NONE
10684585,2010005008,NONE,20040138640A1,20040715,NONE,-1,20120518,Ex Parte Almberg et al,NONE
10466714,2010002803,NONE,20040094278A1,20040520,NONE,-1,20120518,Ex Parte Wong,NONE
10508143,2010012184,NONE,20060088542A1,20060427,NONE,-1,20120518,Ex Parte Braun,NONE
10523130,2010012268,NONE,20060110554A1,20060525,NONE,-1,20120518,Ex Parte Bernig et al,NONE
10546059,2010011573,NONE,20060160048A1,20060720,NONE,-1,20120518,Ex Parte Honkura et al,NONE
10210260,2010010779,NONE,20040020579A1,20040205,NONE,-1,20120518,Ex Parte Durrance et al,NONE
10270075,2010005809,NONE,20030085154A1,20030508,NONE,-1,20120518,Ex Parte Benazzi et al,NONE
10401259,2010001817,NONE,20040194009A1,20040930,NONE,-1,20120518,Ex Parte LaComb et al,NONE
09895948,2010002839,NONE,20030002103A1,20030102,NONE,-1,20120518,Ex Parte Erfani et al,NONE
10098948,2011004499,NONE,20020161641A1,20021031,NONE,-1,20120518,Ex Parte Quinlan et al,NONE
12300398,2011003695,NONE,20090208703A1,20090820,NONE,-1,20120517,Ex Parte Wennerbäck et al,NONE
10135720,2010002621,NONE,20040203638A1,20041014,NONE,-1,20120517,Ex Parte Chan et al,NONE
11804268,2010003247,NONE,20080038088A1,20080214,NONE,-1,20120517,Ex Parte Matthiesen et al,NONE
12057853,2010008434,NONE,20080177122A1,20080724,NONE,-1,20120517,Ex Parte Knudsen et al,NONE
11393889,2010002837,NONE,20070230414A1,20071004,NONE,-1,20120517,Ex Parte Afrashteh et al,NONE
11412252,2010009167,NONE,20060210112A1,20060921,NONE,-1,20120517,Ex Parte Cohen et al,NONE
11441318,2010010996,NONE,20070032859A1,20070208,NONE,-1,20120517,Ex Parte Hornig,NONE
11513254,2010012354,NONE,20070178359A1,20070802,NONE,-1,20120517,Ex Parte Peng et al,NONE
11516034,2010012425,NONE,20070039667A1,20070222,NONE,-1,20120517,Ex Parte Kosaka et al,NONE
11267698,2010005973,NONE,20060053043A1,20060309,NONE,-1,20120517,Ex Parte Clarke,NONE
11303276,2010001022,NONE,20070143410A1,20070621,NONE,-1,20120517,Ex Parte Kraft et al,NONE
11370243,2010012191,NONE,20070111312A1,20070517,NONE,-1,20120517,Ex Parte Schiedner et al,NONE
11194984,2010000920,NONE,20070033238A1,20070208,NONE,-1,20120517,Ex Parte Rosenbush,NONE
11260070,2010003410,NONE,20070091286A1,20070426,NONE,-1,20120517,Ex Parte Davis et al,NONE
11064567,2009011871,NONE,20060190655A1,20060824,NONE,-1,20120517,Ex Parte Kautzman et al,NONE
