Application No,Appeal No,Interference No,Publication No,Publication Date,Patent No,Issue Date,Decision Date,Inventor,Case No
09801635,2008004751,NONE,20020026500A1,20020228,NONE,-1,20090727,Ex Parte Kanefsky et al,NONE
11080915,2009002999,NONE,20050142308A1,20050630,NONE,-1,20090727,Ex Parte Thorpe,NONE
10735954,2008003140,NONE,NONE,-1,7640229,20091229,20090727,Ex Parte Kaufmann et al,NONE
09988651,2009001599,NONE,20020030247A1,20020314,NONE,-1,20090727,Ex Parte Larkin et al,NONE
11602154,2009002516,NONE,20070128233A1,20070607,NONE,-1,20090727,Ex Parte Lu et al,NONE
10632596,2009004811,NONE,20050027271A1,20050203,NONE,-1,20090727,Ex Parte Popp et al,NONE
10620235,2009001116,NONE,20050011332A1,20050120,NONE,-1,20090727,Ex Parte Dronge,NONE
09999618,2009002223,NONE,20030093326A1,20030515,NONE,-1,20090727,Ex Parte Poon et al,NONE
09946097,2009004875,NONE,20020191601A1,20021219,NONE,-1,20090727,Ex Parte Cook,NONE
10477165,2009006874,NONE,20040249315A1,20041209,NONE,-1,20090727,Ex Parte Damen,NONE
10921649,2009006461,NONE,20050019541A1,20050127,NONE,-1,20090724,Ex Parte Vasoya et al,NONE
10880712,2009006048,NONE,NONE,-1,8095778,20120110,20090724,Ex Parte Golla,NONE
11404200,2008005922,NONE,20060219577A1,20061005,NONE,-1,20090724,Ex Parte Newman,NONE
11135549,2009001695,NONE,NONE,-1,7712404,20100511,20090724,Ex Parte Markle,NONE
11074481,2009003501,NONE,20050202758A1,20050915,NONE,-1,20090724,Ex Parte Yoshida et al,NONE
11063987,2008005367,NONE,20050190464A1,20050901,NONE,-1,20090724,Ex Parte Masuzawa,NONE
10823368,2009005697,NONE,20040191128A1,20040930,NONE,-1,20090724,Ex Parte Bogen et al,NONE
10600263,2009003603,NONE,20040011786A1,20040122,NONE,-1,20090724,Ex Parte Wade,NONE
10658925,2009003780,NONE,20050051478A1,20050310,NONE,-1,20090724,Ex Parte Karanikos et al,NONE
10695571,2009002952,NONE,20050088572A1,20050428,NONE,-1,20090724,Ex Parte Pandit et al,NONE
10815519,2009002461,NONE,20050228121A1,20051013,NONE,-1,20090724,Ex Parte Ziegler et al,NONE
10921616,2009004934,NONE,20050019535A1,20050127,NONE,-1,20090724,Ex Parte Vasoya et al,NONE
10993387,2009002489,NONE,20060123289A1,20060608,NONE,-1,20090724,Ex Parte Williams,NONE
10992406,2008006252,NONE,20050179483A1,20050818,NONE,-1,20090724,Ex Parte Hutchens et al,NONE
10151064,2009005091,NONE,20030027858A1,20030206,NONE,-1,20090723,Ex Parte Lambert et al,NONE
10066232,2007002571,NONE,20030145232A1,20030731,NONE,-1,20090723,Ex Parte Poletto et al,NONE
09997946,2009002018,NONE,20070214083A1,20070913,NONE,-1,20090723,Ex Parte Jones et al,NONE
09993116,2007003926,NONE,20030093498A1,20030515,NONE,-1,20090723,Ex Parte Simpson et al,NONE
09871990,2008005223,NONE,20020180776A1,20021205,,-1,20090723,Ex Parte Fishman,NONE
10490066,2009003711,NONE,20040261818A1,20041230,NONE,-1,20090723,Ex Parte Winters,NONE
10499157,2009003403,NONE,20050017522A1,20050127,NONE,-1,20090723,Ex Parte Smetz,NONE
10366437,2009004190,NONE,20040159904A1,20040819,NONE,-1,20090723,Ex Parte Clabes et al,NONE
10305651,2009000154,NONE,NONE,-1,7797404,20100914,20090723,Ex Parte Knight,NONE
11185686,2009002656,NONE,20050252808A1,20051117,NONE,-1,20090723,Ex Parte Zivic et al,NONE
11031733,2009000079,NONE,20050143606A1,20050630,NONE,-1,20090723,Ex Parte Combs,NONE
10960570,2009002939,NONE,20050077790A1,20050414,NONE,-1,20090723,Ex Parte Takechi,NONE
10965583,2008005790,NONE,20060081637A1,20060420,NONE,-1,20090723,Ex Parte Lundy,NONE
10910662,2009001035,NONE,20060027420A1,20060209,NONE,-1,20090723,Ex Parte Hahnl et al,NONE
10833619,2008001441,NONE,20040202712A1,20041014,NONE,-1,20090723,Ex Parte Lambert et al,NONE
10833619,2008001441,NONE,20040202712A1,20041014,,-1,20090723,Ex Parte Lambert et al,NONE
10807562,2008005323,NONE,20050212753A1,20050929,NONE,-1,20090723,Ex Parte Marvit et al,NONE
10754890,2009003370,NONE,20040240930A1,20041202,NONE,-1,20090723,Ex Parte Smith,NONE
11268304,2009001579,NONE,20070101704A1,20070510,NONE,-1,20090723,Ex Parte Goulette et al,NONE
10282358,2009001249,NONE,20040081871A1,20040429,NONE,-1,20090723,Ex Parte Kearl et al,NONE
08935844,2008004759,NONE,NONE,-1,7647460,20100112,20090722,Ex Parte WILSON et al,NONE
09672368,2008003080,NONE,NONE,-1,7793111,20100907,20090722,Ex Parte McKeen et al,NONE
09793294,2008005769,NONE,20020100046A1,20020725,NONE,-1,20090722,Ex Parte Dudkiewicz,NONE
09848778,2008002315,NONE,20020021770A1,20020221,NONE,-1,20090722,Ex Parte Beerel et al,NONE
09902729,2008005522,NONE,20030014395A1,20030116,NONE,-1,20090722,Ex Parte Ruvolo et al,NONE
09899432,2009005006,NONE,20030018074A1,20030123,NONE,-1,20090722,Ex Parte Kleiman et al,NONE
10029111,2009003890,NONE,20030036741A1,20030220,NONE,-1,20090722,Ex Parte Abba et al,NONE
10081273,2009002407,NONE,20020157215A1,20021031,NONE,-1,20090722,Ex Parte Carman et al,NONE
10061800,2009003888,NONE,20030143329A1,20030731,,-1,20090722,Ex Parte Shchegrova et al,NONE
10061800,2009003888,NONE,20030143329A1,20030731,NONE,-1,20090722,Ex Parte Shchegrova et al,NONE
10107689,2009001519,NONE,20030187473A1,20031002,NONE,-1,20090722,Ex Parte Berenstein et al,NONE
10103018,2008004289,NONE,20030182575A1,20030925,NONE,-1,20090722,Ex Parte Korfanta,NONE
10121515,2008005829,NONE,20020158330A1,20021031,NONE,-1,20090722,Ex Parte Moon et al,NONE
10258120,2009000569,NONE,20030160558A1,20030828,NONE,-1,20090722,Ex Parte Ohmae et al,NONE
10308078,2009001250,NONE,20030086836A1,20030508,NONE,-1,20090722,Ex Parte Bruck et al,NONE
10343889,2009000507,NONE,20040031752A1,20040219,NONE,-1,20090722,Ex Parte Williams,NONE
10392011,2008005731,NONE,20040199838A1,20041007,NONE,-1,20090722,Ex Parte Rutkowski et al,NONE
10439879,2008004461,NONE,20030196174A1,20031016,NONE,-1,20090722,Ex Parte Pierre Cote et al,NONE
10436903,2009004153,NONE,20040128416A1,20040701,NONE,-1,20090722,Ex Parte Kurts et al,NONE
10457705,2009005014,NONE,20040253744A1,20041216,NONE,-1,20090722,Ex Parte Rife et al,NONE
10470348,2009002587,NONE,20040112382A1,20040617,NONE,-1,20090722,Ex Parte Schneider et al,NONE
10493489,2008003211,NONE,20050048950A1,20050303,NONE,-1,20090722,Ex Parte Morper,NONE
10546437,2009000723,NONE,20060069135A1,20060330,NONE,-1,20090722,Ex Parte Teuber et al,NONE
10632406,2009002577,NONE,20040203927A1,20041014,NONE,-1,20090722,Ex Parte Kraft,NONE
10692957,2008002572,NONE,20050091429A1,20050428,NONE,-1,20090722,Ex Parte Pande,NONE
10707470,2009002932,NONE,20050125928A1,20050616,NONE,-1,20090722,Ex Parte Hough et al,NONE
10705347,2009006469,NONE,20050101147A1,20050512,,-1,20090722,Ex Parte Labelle et al,NONE
10705347,2009006469,NONE,20050101147A1,20050512,NONE,-1,20090722,Ex Parte Labelle et al,NONE
10715525,2008006267,NONE,20040161668A1,20040819,NONE,-1,20090722,Ex Parte Maeda et al,NONE
10783169,2009003415,NONE,20050184170A1,20050825,NONE,-1,20090722,Ex Parte Pannell et al,NONE
10819334,2009002313,NONE,20040188428A1,20040930,NONE,-1,20090722,Ex Parte Policappelli,NONE
10814167,2009002259,NONE,20040209129A1,20041021,NONE,-1,20090722,Ex Parte Carrea,NONE
10807572,2009002498,NONE,20050212760A1,20050929,NONE,-1,20090722,Ex Parte Marvit et al,NONE
10826869,2008005828,NONE,20050234295A1,20051020,NONE,-1,20090722,Ex Parte Gomez,NONE
10843145,2008005738,NONE,20040263416A1,20041230,NONE,-1,20090722,Ex Parte Beckley et al,NONE
10835038,2009002316,NONE,20050245910A1,20051103,NONE,-1,20090722,Ex Parte Wright et al,NONE
10832572,2009002315,NONE,20040250983A1,20041216,NONE,-1,20090722,Ex Parte Arndt et al,NONE
10843833,2009001948,NONE,20040228714A1,20041118,NONE,-1,20090722,Ex Parte Ceccarelli et al,NONE
10905377,2009002349,NONE,20060148457A1,20060706,NONE,-1,20090722,Ex Parte Borella,NONE
10903661,2009001057,NONE,20060032413A1,20060216,NONE,-1,20090722,Ex Parte Ogburn et al,NONE
10903661,2009001057,NONE,20060032413A1,20060216,NONE,-1,20090722,Ex Parte Ogburn et al,NONE
10899215,2009002534,NONE,20060017064A1,20060126,NONE,-1,20090722,Ex Parte Saxler et al,NONE
10939181,2009004897,NONE,20050125037A1,20050609,NONE,-1,20090722,Ex Parte Roby et al,NONE
10972124,2009010621,NONE,20050055084A1,20050310,NONE,-1,20090722,Ex Parte Carranza et al,NONE
10993730,2009002836,NONE,20050130678A1,20050616,NONE,-1,20090722,Ex Parte Jendbro et al,NONE
11085457,2009004899,NONE,20050161462A1,20050728,NONE,-1,20090722,Ex Parte Bergman,NONE
11262057,2009003653,NONE,20070096340A1,20070503,NONE,-1,20090722,Ex Parte Piel et al,NONE
11390781,2009002918,NONE,20060174735A1,20060810,NONE,-1,20090722,Ex Parte Poole et al,NONE
11707784,2009002715,NONE,20070161341A1,20070712,NONE,-1,20090722,Ex Parte Kosters,NONE
90007544,2009005000,NONE,NONE,-1,5580053,-1,20090722,Ex Parte Aristocrat Tech Australia Pty Ltd et al,NONE
90007623,2009003031,NONE,NONE,-1,5340700,-1,20090722,Ex Parte ASML Masktools Netherlands B.V. et al,NONE
11378608,2009010475,NONE,20070215749A1,20070920,NONE,-1,20090721,Ex Parte Miner et al,NONE
09832488,2008000843,NONE,20010013051A1,20010809,NONE,-1,20090721,Ex Parte Nakada et al,NONE
10817265,2009002353,NONE,20050220171A1,20051006,NONE,-1,20090721,Ex Parte Faour et al,NONE
10862089,2008004790,NONE,20050272499A1,20051208,NONE,-1,20090721,Ex Parte Lind et al,NONE
10871590,2009006039,NONE,NONE,-1,7644197,20100105,20090721,Ex Parte Waldorf et al,NONE
10997654,2009003314,NONE,20060108005A1,20060525,NONE,-1,20090721,Ex Parte Bennet et al,NONE
10990074,2009002998,NONE,20050061435A1,20050324,NONE,-1,20090721,Ex Parte Everaerts et al,NONE
11019778,2009004736,NONE,20050145145A1,20050707,NONE,-1,20090721,Ex Parte Ogburn et al,NONE
10497058,2009005813,NONE,20050006005A1,20050113,NONE,-1,20090721,Ex Parte Kuniyoshi et al,NONE
10606229,2009000839,NONE,20040039030A1,20040226,NONE,-1,20090721,Ex Parte Bohn et al,NONE
10684981,2009002871,NONE,20040076907A1,20040422,NONE,-1,20090721,Ex Parte Inoue et al,NONE
10682387,2008005964,NONE,20050080824A1,20050414,NONE,-1,20090721,Ex Parte Vaidyanathan et al,NONE
10689379,2009001146,NONE,20050061827A1,20050324,NONE,-1,20090721,Ex Parte Yardley et al,NONE
10712261,2009002967,NONE,20050126146A1,20050616,NONE,-1,20090721,Ex Parte Velke et al,NONE
10215983,2008004821,NONE,20030030658A1,20030213,NONE,-1,20090721,Ex Parte Gibbs et al,NONE
10292076,2009003561,NONE,20030118759A1,20030626,NONE,-1,20090721,Ex Parte Yoshikawa et al,NONE
10304704,2009003049,NONE,20030117566A1,20030626,NONE,-1,20090721,Ex Parte Park,NONE
10467346,2009000534,NONE,20040112787A1,20040617,NONE,-1,20090721,Ex Parte Bethune et al,NONE
08845897,2009005980,NONE,NONE,-1,7632565,20091215,20090721,Ex Parte IMAM et al,NONE
09772650,2008005151,NONE,20020133807A1,20020919,NONE,-1,20090721,Ex Parte Sluiman,NONE
10799244,2008005203,NONE,20040172492A1,20040902,NONE,-1,20090721,Ex Parte Farnworth et al,NONE
11388085,2009001767,NONE,20070224822A1,20070927,NONE,-1,20090720,Ex Parte Li,NONE
10033943,2008003068,NONE,20030126002A1,20030703,NONE,-1,20090720,Ex Parte Jackson et al,NONE
90007587,2009006638,NONE,NONE,-1,NONE,-1,20090720,Ex Parte 6110503 et al,NONE
10795751,2009001799,NONE,20040232684A1,20041125,NONE,-1,20090720,Ex Parte Curl,NONE
10971206,2009001549,NONE,NONE,-1,7658381,20100209,20090720,Ex Parte Moore et al,NONE
11024948,2009003362,NONE,20060146892A1,20060706,NONE,-1,20090720,Ex Parte Hoffman et al,NONE
11084303,2009004735,NONE,20060207018A1,20060921,NONE,-1,20090720,Ex Parte Lev et al,NONE
11114490,2009000489,NONE,20050197641A1,20050908,NONE,-1,20090720,Ex Parte Rajagopalan,NONE
11292972,2008006154,NONE,NONE,-1,7709772,20100504,20090720,Ex Parte Patel et al,NONE
11357886,2009003520,NONE,20060162737A1,20060727,NONE,-1,20090720,Ex Parte Montoli,NONE
11321045,2009004397,NONE,20060224387A1,20061005,NONE,-1,20090720,Ex Parte Gray et al,NONE
10487594,2009002003,NONE,20040236243A1,20041125,NONE,-1,20090720,Ex Parte Eckerbom,NONE
10603884,2008004510,NONE,NONE,-1,7624108,20091124,20090720,Ex Parte Goldberg et al,NONE
10702551,2008005907,NONE,20040089959A1,20040513,NONE,-1,20090720,Ex Parte Lee et al,NONE
10720948,2009005082,NONE,20050113190A1,20050526,NONE,-1,20090720,Ex Parte Gagnon,NONE
10725359,2009001543,NONE,20050126765A1,20050616,NONE,-1,20090720,Ex Parte Bianchi et al,NONE
10223982,2008002938,NONE,20040037974A1,20040226,NONE,-1,20090720,Ex Parte Price et al,NONE
10273184,2009003750,NONE,NONE,-1,7670936,20100302,20090720,Ex Parte Halliyal et al,NONE
10306065,2008003121,NONE,20040103273A1,20040527,NONE,-1,20090720,Ex Parte Goud et al,NONE
10327863,2009002544,NONE,20030144643A1,20030731,NONE,-1,20090720,Ex Parte Jarpenberg et al,NONE
10336112,2009003306,NONE,20040129188A1,20040708,NONE,-1,20090720,Ex Parte Traina,NONE
10421303,2009005283,NONE,20040075364A1,20040422,,-1,20090720,Ex Parte Mehta,NONE
10421303,2009005283,NONE,20040075364A1,20040422,NONE,-1,20090720,Ex Parte Mehta,NONE
10430903,2009004622,NONE,20040224192A1,20041111,NONE,-1,20090720,Ex Parte Pearson,NONE
10451616,2009003580,NONE,20040025437A1,20040212,NONE,-1,20090720,Ex Parte Williams,NONE
10459722,2009003710,NONE,20040253408A1,20041216,NONE,-1,20090720,Ex Parte Hutchison,NONE
09136483,2009002499,NONE,20090255189A1,20091015,NONE,-1,20090720,Ex Parte KUMAR et al,NONE
09587302,2008003077,NONE,NONE,-1,7685602,20100323,20090720,Ex Parte Tran et al,NONE
09655987,2009005476,NONE,NONE,-1,7785699,20100831,20090720,Ex Parte Ward,NONE
09759428,2009000759,NONE,20020095572A1,20020718,NONE,-1,20090720,Ex Parte Frank et al,NONE
09872335,2009003923,NONE,20020184076A1,20021205,NONE,-1,20090720,Ex Parte Susnjara,NONE
09898439,2009001022,NONE,20030008500A1,20030109,NONE,-1,20090720,Ex Parte Nguyen et al,NONE
29192232,2009010242,NONE,NONE,-1,D605927,20091215,20090720,Ex Parte Wyers,NONE
10983166,2008005363,NONE,20050123821A1,20050609,NONE,-1,20090717,Ex Parte Al-Qattan et al,NONE
10007186,2009003985,NONE,20020112397A1,20020822,NONE,-1,20090717,Ex Parte Kohno,NONE
11282929,2009001584,NONE,20060252009A1,20061109,NONE,-1,20090717,Ex Parte Gogarnoiu,NONE
10505826,2009000439,NONE,20050234103A1,20051020,NONE,-1,20090717,Ex Parte Reddy et al,NONE
10546892,2009003897,NONE,20060074199A1,20060406,NONE,-1,20090717,Ex Parte Hirata et al,NONE
10628044,2009001144,NONE,20050021198A1,20050127,NONE,-1,20090717,Ex Parte Jackson et al,NONE
10653404,2009000887,NONE,20050045115A1,20050303,NONE,-1,20090717,Ex Parte Mann,NONE
10649025,2009002592,NONE,20050047955A1,20050303,NONE,-1,20090717,Ex Parte King,NONE
10717610,2009000434,NONE,20040143992A1,20040729,NONE,-1,20090717,Ex Parte Do,NONE
10737897,2009002644,NONE,20040166178A1,20040826,NONE,-1,20090717,Ex Parte Meybeck et al,NONE
10341636,2008002645,NONE,20030103001A1,20030605,NONE,-1,20090717,Ex Parte Huston et al,NONE
10379857,2009001016,NONE,20030225386A1,20031204,NONE,-1,20090717,Ex Parte Rodriguez,NONE
10405874,2008004889,NONE,20030196772A1,20031023,NONE,-1,20090717,Ex Parte Awofeso et al,NONE
10443702,2009000383,NONE,20030192968A1,20031016,NONE,-1,20090717,Ex Parte Courtney et al,NONE
10431487,2009003579,NONE,20030203134A1,20031030,NONE,-1,20090717,Ex Parte Sheng,NONE
09309372,2008006312,NONE,NONE,-1,7607085,20091020,20090717,Ex Parte LASSESEN,NONE
09990628,2009001864,NONE,20020159956A1,20021031,NONE,-1,20090717,Ex Parte Ream et al,NONE
11225692,2009001917,NONE,20060054257A1,20060316,NONE,-1,20090717,Ex Parte Mendenhall et al,NONE
90007582,2009006491,NONE,NONE,-1,NONE,-1,20090716,Ex Parte 6411517 et al,NONE
09935168,2009002300,NONE,20020106793A1,20020808,NONE,-1,20090716,Ex Parte West et al,NONE
10814125,2009002066,NONE,20040185514A1,20040923,NONE,-1,20090716,Ex Parte Frostegard,NONE
10880009,2009006201,NONE,20050289177A1,20051229,NONE,-1,20090716,Ex Parte Hohmann et al,NONE
10494573,2009000864,NONE,20050008796A1,20050113,NONE,-1,20090716,Ex Parte Kriltz et al,NONE
10507440,2009002287,NONE,20050161302A1,20050728,NONE,-1,20090716,Ex Parte Ahnert et al,NONE
10609104,2008004825,NONE,20040267746A1,20041230,NONE,-1,20090716,Ex Parte Marcjan et al,NONE
10674108,2008004501,NONE,20050069697A1,20050331,NONE,-1,20090716,Ex Parte Goecke,NONE
10723112,2008003641,NONE,20050114313A1,20050526,NONE,-1,20090716,Ex Parte Campbell et al,NONE
10183573,2009000379,NONE,20040000741A1,20040101,NONE,-1,20090716,Ex Parte Lindner,NONE
10255203,2008005201,NONE,20040064512A1,20040401,NONE,-1,20090716,Ex Parte Arora et al,NONE
10393637,2009004291,NONE,20030228598A1,20031211,NONE,-1,20090716,Ex Parte Mariella,NONE
09727585,2009005116,NONE,20010032368A1,20011025,NONE,-1,20090716,Ex Parte Bone et al,NONE
09785385,2009000997,NONE,20010052008A1,20011213,,-1,20090716,Ex Parte Jacobus,NONE
09785385,2009000997,NONE,20010052008A1,20011213,NONE,-1,20090716,Ex Parte Jacobus,NONE
10816657,2009002296,NONE,20050015991A1,20050127,NONE,-1,20090716,Ex Parte Follo et al,NONE
11746372,2009003341,NONE,20080040856A1,20080221,NONE,-1,20090715,Ex Parte Adamson et al,NONE
09966023,2009000446,NONE,20020046057A1,20020418,NONE,-1,20090715,Ex Parte Ross,NONE
10860219,2008006018,NONE,20050272850A1,20051208,NONE,-1,20090715,Ex Parte Jois et al,NONE
10881987,2008005666,NONE,20060000467A1,20060105,NONE,-1,20090715,Ex Parte Hibshman et al,NONE
11031799,2009002680,NONE,20050198736A1,20050915,NONE,-1,20090715,Ex Parte Jahrling,NONE
11049828,2009003788,NONE,20050241951A1,20051103,NONE,-1,20090715,Ex Parte Crouse,NONE
11109928,2008006319,NONE,20060142807A1,20060629,NONE,-1,20090715,Ex Parte Katzman et al,NONE
10502730,2009002284,NONE,20050116762A1,20050602,NONE,-1,20090715,Ex Parte Van Bijnen et al,NONE
10746212,2009002710,NONE,20050137563A1,20050623,NONE,-1,20090715,Ex Parte Van Gompel et al,NONE
10217381,2009003121,NONE,20040036582A1,20040226,NONE,-1,20090715,Ex Parte Harvey et al,NONE
10306187,2008004279,NONE,20030208462A1,20031106,NONE,-1,20090715,Ex Parte Pocock et al,NONE
10315998,2008005712,NONE,20030114225A1,20030619,NONE,-1,20090715,Ex Parte Kimura,NONE
10328419,2008005917,NONE,20040120942A1,20040624,NONE,-1,20090715,Ex Parte McGinnis et al,NONE
10361209,2008004458,NONE,20040158754A1,20040812,NONE,-1,20090715,Ex Parte Walls et al,NONE
10380442,2009003454,NONE,20030211971A1,20031113,NONE,-1,20090715,Ex Parte Srivastava,NONE
09529053,2009000280,NONE,20030114507A1,20030619,,-1,20090715,Ex Parte Williams et al,NONE
09529053,2009000280,NONE,20030114507A1,20030619,NONE,-1,20090715,Ex Parte Williams et al,NONE
09965003,2009004459,NONE,20030061074A1,20030327,NONE,-1,20090715,Ex Parte Dutta et al,NONE
10848552,2009002298,NONE,20040237410A1,20041202,NONE,-1,20090715,Ex Parte Cardine et al,NONE
90007259,2008005616,NONE,NONE,-1,NONE,-1,20090714,Ex Parte 5202826 et al,NONE
10129373,2008005565,NONE,20030034274A1,20030220,NONE,-1,20090714,Ex Parte Morita et al,NONE
10865889,2009001869,NONE,20040224311A1,20041111,NONE,-1,20090714,Ex Parte Telles et al,NONE
10916956,2009002130,NONE,20050038827A1,20050217,NONE,-1,20090714,Ex Parte Hooks,NONE
10937331,2009001817,NONE,20050107189A1,20050519,NONE,-1,20090714,Ex Parte Ohama et al,NONE
11041833,2008005324,NONE,20060105713A1,20060518,NONE,-1,20090714,Ex Parte Zheng et al,NONE
11035316,2009000745,NONE,20060153729A1,20060713,NONE,-1,20090714,Ex Parte Stinson et al,NONE
11059027,2009001256,NONE,20050143322A1,20050630,NONE,-1,20090714,Ex Parte Gadde et al,NONE
11071986,2009001527,NONE,20050229916A1,20051020,NONE,-1,20090714,Ex Parte Fitzgerald,NONE
11362338,2009002528,NONE,20060192388A1,20060831,NONE,-1,20090714,Ex Parte Yoshinari et al,NONE
11320896,2009001694,NONE,20060266249A1,20061130,NONE,-1,20090714,Ex Parte Illesi,NONE
10487291,2009003705,NONE,20040197519A1,20041007,NONE,-1,20090714,Ex Parte Elzey et al,NONE
10648577,2008004465,NONE,20050050058A1,20050303,NONE,-1,20090714,Ex Parte Jain et al,NONE
10658306,2008003588,NONE,20050051991A1,20050310,NONE,-1,20090714,Ex Parte Saxon et al,NONE
10680544,2008002271,NONE,20050075243A1,20050407,NONE,-1,20090714,Ex Parte Fridman et al,NONE
10758452,2008003123,NONE,20050157931A1,20050721,NONE,-1,20090714,Ex Parte Delashmit et al,NONE
10775203,2008000060,NONE,20040157505A1,20040812,NONE,-1,20090714,Ex Parte Kuwayama et al,NONE
10769258,2009002237,NONE,20050168447A1,20050804,NONE,-1,20090714,Ex Parte Caine et al,NONE
10767583,2009002517,NONE,20050168435A1,20050804,NONE,-1,20090714,Ex Parte Reed et al,NONE
10179583,2008004820,NONE,20030236905A1,20031225,NONE,-1,20090714,Ex Parte Choi et al,NONE
10238016,2009000497,NONE,20030069523A1,20030410,NONE,-1,20090714,Ex Parte Williams et al,NONE
10260498,2009008541,NONE,20040064001A1,20040401,,-1,20090714,Ex Parte Ehlers et al,NONE
10260498,2009008541,NONE,20040064001A1,20040401,NONE,-1,20090714,Ex Parte Ehlers et al,NONE
10294951,2009003074,NONE,20040098340A1,20040520,NONE,-1,20090714,Ex Parte Schott et al,NONE
10375708,2009001457,NONE,20040167754A1,20040826,NONE,-1,20090714,Ex Parte Bischoff et al,NONE
10413507,2008004937,NONE,20040025787A1,20040212,NONE,-1,20090714,Ex Parte Selbrede et al,NONE
09782169,2009003197,NONE,20010030122A1,20011018,NONE,-1,20090714,Ex Parte Hara et al,NONE
09796270,2007002860,NONE,NONE,-1,7827581,20101102,20090714,Ex Parte Eiger et al,NONE
09845985,2008004615,NONE,20020192137A1,20021219,NONE,-1,20090714,Ex Parte Chaloner-Gill et al,NONE
09867200,2009000418,NONE,20020143669A1,20021003,NONE,-1,20090714,Ex Parte Scheer,NONE
09931223,2008006300,NONE,20020035628A1,20020321,NONE,-1,20090714,Ex Parte Gil et al,NONE
09954509,2009000883,NONE,20020069172A1,20020606,NONE,-1,20090714,Ex Parte Omshehe et al,NONE
09952997,2008006250,NONE,20030055844A1,20030320,NONE,-1,20090714,Ex Parte Rudd et al,NONE
10012459,2009002694,NONE,20020077062A1,20020620,NONE,-1,20090714,Ex Parte An et al,NONE
10054186,2009003861,NONE,20030110287A1,20030612,NONE,-1,20090714,Ex Parte Mattson,NONE
10836883,2009005892,NONE,20050246653A1,20051103,NONE,-1,20090714,Ex Parte Gibson et al,NONE
10868682,2009002672,NONE,20040230476A1,20041118,NONE,-1,20090713,Ex Parte Messer,NONE
10860957,2009002530,NONE,20040253387A1,20041216,NONE,-1,20090713,Ex Parte Cavero,NONE
10918111,2009002424,NONE,20050047982A1,20050303,NONE,-1,20090713,Ex Parte Berriman et al,NONE
10933385,2009001966,NONE,20050056759A1,20050317,NONE,-1,20090713,Ex Parte Tiller,NONE
10955632,2009001039,NONE,20050133708A1,20050623,NONE,-1,20090713,Ex Parte Eberhard et al,NONE
11057290,2009001870,NONE,20060142805A1,20060629,NONE,-1,20090713,Ex Parte Katzman et al,NONE
11252780,2009002277,NONE,20070085342A1,20070419,NONE,-1,20090713,Ex Parte Horianopoulos et al,NONE
