Application No,Appeal No,Interference No,Publication No,Publication Date,Patent No,Issue Date,Decision Date,Inventor,Case No
07981352,1996003191,NONE,NONE,-1,5700421,19971223,19970805,Ex parte BASSONNETTE,NONE
08017794,1997001564,NONE,NONE,-1,5742273,19980421,19970804,Ex parte FLINDERS et al.,NONE
08278676,1996002372,NONE,NONE,-1,5828360,19981027,19970804,Ex parte ANDERSON,NONE
08041922,1995002219,NONE,NONE,-1,5812836,19980922,19970804,Ex parte BATES et al.,NONE
07833664,1995002948,NONE,NONE,-1,5828051,19981027,19970801,Ex parte GOTO,NONE
08115561,1997000222,NONE,NONE,-1,5795425,19980818,19970801,Ex parte BRAULT et al.,NONE
08046945,1996001834,NONE,NONE,-1,5718490,19980217,19970731,Ex parte JERRY LIAO,NONE
08068303,1995001141,NONE,NONE,-1,5734809,19980331,19970731,Ex parte MASAMI HIGUCHI,NONE
08180288,1996000998,NONE,NONE,-1,5723789,19980303,19970731,Ex parte E. PAUL SHANNON,NONE
29031122,1997000649,NONE,NONE,-1,D390032,19980203,19970731,"Ex parte PASQUALE NATUZZI, et al.",NONE
77383321,NONE,103701,NONE,-1,5726010,19980310,19970731,CLARK V. CHANDLER,NONE
08294769,1996004007,NONE,NONE,-1,5782337,19980721,19970731,Ex parte LANGLAND,NONE
07759571,1994003365,NONE,NONE,-1,5735949,19980407,19970731,Ex parte MANTL et al.,NONE
07772998,1995004135,NONE,NONE,-1,5821876,19981013,19970731,Ex parte FARRINGTON et al.,NONE
07681527,1995001849,NONE,NONE,-1,5720705,19980224,19970731,"Ex parte CLAES INGE, et al.",NONE
07706639,NONE,103701,NONE,-1,6168956,20010102,19970731,CLARK V. CHANDLER,NONE
07712581,1994001098,NONE,NONE,-1,5789258,19980804,19970731,Ex parte DRINKWINE et al.,NONE
07854192,1996000308,NONE,NONE,-1,5852803,19981222,19970731,Ex parte ASHBY et al.,NONE
07738321,NONE,103701,NONE,-1,5726010,19980310,19970731,SCOTT M. CLARK V. HOWARD M. CHANDLER,NONE
07945714,1995004183,NONE,NONE,-1,5818432,19981006,19970731,Ex parte TSUTSUMI,NONE
07950979,1995004957,NONE,NONE,-1,5732406,19980324,19970731,Ex parte CAROL E. BASSETT,NONE
07921645,1995000575,NONE,NONE,-1,5720679,19980224,19970731,Ex parte EDWARD A. SCHROEDER,NONE
08012401,1995000181,NONE,NONE,-1,5741974,19980421,19970731,Ex parte UEMURA,NONE
08014320,1996003833,NONE,NONE,-1,5749118,19980512,19970731,Ex parte HOLLAND,NONE
08016004,1996000321,NONE,NONE,-1,RE36099,19990216,19970731,Ex parte BERNARD M. GORDON,NONE
07984427,1995003285,NONE,NONE,-1,5751266,19980512,19970731,Ex parte CROSSLAND et al.,NONE
07990769,1996000775,NONE,NONE,-1,5719729,19980217,19970731,"Ex parte NAOKI KOYAMA, et al.",NONE
08008734,1995000543,NONE,NONE,-1,5786633,19980728,19970731,Ex parte ECKHARD WOLFGANG et al.,NONE
08008813,1996002748,NONE,NONE,-1,5745635,19980428,19970731,Ex parte STROLLE et al.,NONE
08011573,1994002410,NONE,NONE,-1,5763727,19980609,19970731,Ex parte COLLINS et al.,NONE
08071638,NONE,103749,NONE,-1,5395936,19950307,19970731,MANZO et al. V. OGATA et al.,NONE
08193589,NONE,103749,NONE,-1,5753658,19980519,19970731,MANZO et al. V. OGATA et al.,NONE
08259824,1996002630,NONE,NONE,-1,5743999,19980428,19970730,Ex parte KAMPS et al.,NONE
08226532,1997000081,NONE,NONE,-1,5718403,19980217,19970730,"Ex parte DAVID F. OTT, et al.",NONE
07993718,1997000082,NONE,NONE,-1,5819734,19981013,19970730,Ex parte DEILY et al.,NONE
07740708,1994003857,NONE,NONE,-1,5736235,19980407,19970730,Ex parte MATSUDA et al.,NONE
07722599,1996000005,NONE,NONE,-1,5775250,19980707,19970730,Ex parte KOBAYASHI et al.,NONE
08177243,1996002501,NONE,NONE,-1,5758967,19980602,19970730,Ex parte KING,NONE
07848779,1996000113,NONE,NONE,-1,5754311,19980519,19970729,Ex parte RAY,NONE
07862665,1994001982,NONE,NONE,-1,5785994,19980728,19970729,Ex parte PATRICK S.L. WONG et al.,NONE
07984596,1996000736,NONE,NONE,-1,5747628,19980505,19970729,Ex parte SCHMALSTIEG et al.,NONE
08004734,1996002744,NONE,NONE,-1,5801666,19980901,19970729,Ex parte MACFARLANE,NONE
07982999,1995000044,NONE,NONE,-1,5840170,19981124,19970729,Ex parte NAGY,NONE
08000527,1995003425,NONE,NONE,-1,5731377,19980324,19970729,Ex parte JOHN M. FRIEL,NONE
07655812,1994003539,NONE,NONE,-1,5753268,19980519,19970728,Ex parte STOLLE et al.,NONE
08020993,1996000553,NONE,NONE,-1,5822006,19981013,19970728,Ex parte TAHARA,NONE
07993225,1996001343,NONE,NONE,-1,5821928,19981013,19970728,Ex parte MELKUS et al.,NONE
07940016,1995003406,NONE,NONE,-1,5820826,19981013,19970728,Ex parte MOORMAN,NONE
08132529,1996000984,NONE,NONE,-1,5819334,19981013,19970725,Ex parte MAZE et al.,NONE
08240095,1996002623,NONE,NONE,-1,5769999,19980623,19970725,Ex parte ANDERSON,NONE
08006957,1995004325,NONE,NONE,-1,5798928,19980825,19970725,Ex parte NIWA,NONE
08319473,1996002475,NONE,NONE,-1,5782313,19980721,19970725,Ex parte KURAWAKI et al.,NONE
08236570,1996002170,NONE,NONE,-1,5759274,19980602,19970725,Ex parte MAIER et al.,NONE
08345292,1996002477,NONE,NONE,-1,5782427,19980721,19970724,Ex parte HERMACH,NONE
07756346,1994002208,NONE,NONE,-1,5725863,19980202,19970724,Ex parte DANIELS et al.,NONE
07987552,1995000868,NONE,NONE,-1,6045042,20000404,19970724,Ex parte OHNO,NONE
07547630,1995001351,NONE,NONE,-1,5778423,19980707,19970724,Ex parte SITES et al.,NONE
07692921,1994004393,NONE,NONE,-1,5807982,19980810,19970724,Ex parte MCCAFFREY et al.,NONE
07777877,1995003658,NONE,NONE,-1,6026505,20000215,19970723,Ex parte HEDBERG et al.,NONE
08009200,1995003362,NONE,NONE,-1,5751604,19980512,19970723,Ex parte NORIYUKI YAMAUCHI,NONE
07956126,1994003474,NONE,NONE,-1,5723613,19980303,19970723,Ex parte GUIDO STEFFAN,NONE
08324476,1996003553,NONE,NONE,-1,5744223,19980428,19970722,Ex parte ABERSFELDER et al.,NONE
08296856,1996003544,NONE,NONE,-1,5728178,19980317,19970722,"Ex parte C.A. BUFFINGTON, et al.",NONE
07914654,1994003000,NONE,NONE,-1,6012472,20000111,19970722,Ex parte LEENAARS et al.,NONE
08024495,1995001187,NONE,NONE,-1,5719618,19980217,19970722,Ex parte JINSU PARK,NONE
07865849,1995000143,NONE,NONE,-1,5745044,19980428,19970722,Ex parte HYATT et al.,NONE
07956497,1996000439,NONE,NONE,-1,6008788,19991228,19970722,Ex parte ISHIMARU,NONE
07889660,1994003636,NONE,NONE,-1,5710844,19980120,19970722,"Ex parte STEPHEN P. CAPPS, et al.",NONE
07944561,1996000750,NONE,NONE,-1,5913159,19990615,19970721,Ex parte MUIRHEAD,NONE
08363594,1996003263,NONE,NONE,-1,5752791,19980519,19970718,Ex parte EHRLICH,NONE
07746056,NONE,103638,NONE,-1,5857613,19990112,19970718,MCDILDA et al. V. DRUMMOND et al.,NONE
08008291,1996000526,NONE,NONE,-1,5793494,19980811,19970718,Ex parte DOUKEN et al.,NONE
07871530,1995001555,NONE,NONE,-1,5861649,19990119,19970718,Ex parte YOSHIDA et al.,NONE
07999609,1995002665,NONE,NONE,-1,5859455,19990112,19970718,Ex parte YU,NONE
07638390,NONE,103638,NONE,-1,5084284,19920128,19970718,MCDILDA et al. V. DRUMMOND et al.,NONE
08046470,NONE,103636,NONE,-1,6103427,20000815,19970716,HONG V. STORM,NONE
08045747,1996000324,NONE,NONE,-1,5813685,19980929,19970715,Ex parte LARIVIERE,NONE
07914150,1995001274,NONE,NONE,-1,5730962,19980324,19970715,"Ex parte AL EX JUNINO, et al.",NONE
07863216,1996000899,NONE,NONE,-1,5760704,19980602,19970715,Ex parte BARTON et al.,NONE
07936758,NONE,103636,NONE,-1,5344677,19940906,19970715,HONG V. STORM,NONE
07938960,1995000678,NONE,NONE,-1,5787640,19980804,19970715,Ex parte DUKE,NONE
08009406,1995001238,NONE,NONE,-1,5778041,19980707,19970715,Ex parte CHASE et al.,NONE
08276861,NONE,103722,NONE,-1,RE36259,19990727,19970714,EKETORP V. TENOLD,NONE
08002168,1996001349,NONE,NONE,-1,5774719,19980630,19970711,Ex parte BOWEN,NONE
07995635,1996001931,NONE,NONE,-1,5844350,19981201,19970711,Ex parte SCOTT et al.,NONE
07771063,1994004400,NONE,NONE,-1,5758052,19980526,19970711,Ex parte GLOWNY et al.,NONE
07870382,NONE,103809,NONE,-1,5279753,19940118,19970708,BLOINK et al. V. SHIMA et al.,NONE
08023693,1996003051,NONE,NONE,-1,5701501,19971223,19970708,Ex parte GANDHI,NONE
08461753,NONE,103809,NONE,-1,5849212,19981215,19970708,BLOINK et al. V. SHIMA et al.,NONE
07727932,1996000950,NONE,NONE,-1,5832215,19981103,19970708,Ex parte KATO et al.,NONE
07994035,1995003338,NONE,NONE,-1,5796575,19980818,19970708,Ex parte PODWALNY et al.,NONE
08200432,1996001805,NONE,NONE,-1,5769991,19980623,19970707,Ex parte MIYAZAWA et al.,NONE
08197011,1996004022,NONE,NONE,-1,5873422,19990223,19970702,Ex parte HANSEN et al.,NONE
